timestamp_utc,elapsed_s,pod,node,mem_working_set_mi,mem_rss_mi_cgroup,cpu_m,net_rx_bytes,net_tx_bytes,phase
2026-08-24T13:04:06Z,381,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,47,3,1096901679,4590829,Running
2026-08-24T13:04:29Z,404,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,26,50,84,1337861411,5569057,Running
2026-08-24T13:04:52Z,427,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,43,222,1567436090,6476335,Running
2026-08-24T13:05:16Z,451,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,26,43,35,1567447450,6490039,Running
2026-08-24T13:05:38Z,473,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,26,43,2,1567458462,6502859,Running
2026-08-24T13:06:01Z,496,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,26,43,2,1579374813,6578973,Running
2026-08-24T13:06:24Z,519,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,26,42,79,1764408377,7390567,Running
2026-08-24T13:06:47Z,542,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,28,47,241,1939359120,8077485,Running
2026-08-24T13:07:10Z,565,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,38,267,2127204266,8851443,Running
2026-08-24T13:07:33Z,588,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,55,240,2201495248,9181195,Running
2026-08-24T13:07:56Z,611,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,55,19,2201506732,9195229,Running
2026-08-24T13:08:19Z,634,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,61,1,2361636642,9923489,Running
2026-08-24T13:08:43Z,658,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,48,145,2553679965,10728467,Running
2026-08-24T13:09:05Z,680,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,40,272,2749053851,11483999,Running
2026-08-24T13:09:28Z,703,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,36,243,2926999568,12204681,Running
2026-08-24T13:09:54Z,729,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,50,267,2927011635,12219679,Running
2026-08-24T13:10:19Z,754,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,51,2,2927035262,12236177,Running
2026-08-24T13:10:42Z,777,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,27,1210,1,2927036594,12236897,Running
2026-08-24T13:11:05Z,800,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,400,1704,471,2927038116,12237739,Running
2026-08-24T13:11:28Z,823,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,862,1491,935,2927039342,12238421,Running
2026-08-24T13:11:51Z,846,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,932,1549,1052,2927040716,12239183,Running
2026-08-24T13:12:15Z,870,plan-bench-vm-1051-hjp6s,qemtvd-07-2vn4h-worker-0-9n99r,,,,,,Succeeded
