timestamp_utc,elapsed_s,pod,node,mem_working_set_mi,mem_rss_mi_cgroup,cpu_m,net_rx_bytes,net_tx_bytes,phase
2026-08-24T12:44:00Z,560,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,394,2263,219,5657998045,38310509,Running
2026-08-24T12:44:23Z,583,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,403,2282,188,6089390253,40697918,Running
2026-08-24T12:44:46Z,606,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,403,2037,184,6543995234,43081704,Running
2026-08-24T12:45:11Z,631,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,399,1807,181,6844418123,44641700,Running
2026-08-24T12:45:34Z,654,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,237,2004,123,6844419603,44642500,Running
2026-08-24T12:45:57Z,677,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,569,1888,1318,6844420871,44643224,Running
2026-08-24T12:46:20Z,700,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,827,1536,1420,6844422393,44644066,Running
2026-08-24T12:46:43Z,723,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,1075,1461,1942,6844423809,44644870,Running
2026-08-24T12:47:07Z,747,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,1196,1367,1699,6844424993,44645510,Running
2026-08-24T12:47:30Z,770,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,1226,1749,1992,6844426557,44646394,Running
2026-08-24T12:47:53Z,793,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,1377,930,2505,6844427931,44647156,Running
2026-08-24T12:48:17Z,817,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,428,1220,1040,6844429199,44647880,Running
2026-08-24T12:48:39Z,839,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,578,1456,944,6844430721,44648722,Running
2026-08-24T12:49:02Z,862,plan-bench-vm-1051-5d9gc,qemtvd-07-2vn4h-worker-0-9n99r,668,1678,962,6844432095,44649484,Running
